Bathrooms,Bedrooms,Garage,House_Type,Neighborhood,Pool,Property_ID,Renovated_Year,Sale_Price,Square_Feet,Year_Built
1.0,1,1,Condo,Northern Liberties,0,4599,2018,787405,3336,1935
4.5,3,0,Loft,Northern Liberties,0,4600,,784877,2459,1906
5.0,2,2,Condo,Fishtown,0,4601,2020,913350,5123,1958
1.5,2,0,Single Family,Center City,0,4602,2010,809849,1845,1997
1.5,4,2,Single Family,Bella Vista,1,4603,2020,614107,4666,2015
2.0,6,1,Apartment,Fairmount,0,4604,,817151,850,1916
5.0,2,0,Loft,Fishtown,1,4605,,736854,1316,1904
1.5,6,2,Condo,Fishtown,1,4606,,720398,3858,2005
4.5,2,1,Single Family,Northern Liberties,0,4607,2020,512036,3211,1992
3.0,3,2,Row House,Center City,1,4608,,1018416,2322,1926
5.0,5,0,Single Family,Old City,0,4609,2018,306445,2626,1969
1.0,1,2,Mansion,Old City,1,4610,2015,1451285,3569,1946
4.5,2,1,Apartment,University City,1,4611,2010,1367203,6871,1983
1.5,1,0,Condo,Old City,1,4612,2015,326995,6667,1982
1.5,5,0,Single Family,Bella Vista,0,4613,2020,1334864,1471,1904
1.0,5,1,Condo,Old City,1,4614,,1498099,6619,1936
3.0,4,0,Apartment,Fairmount,0,4615,2015,623873,2381,1975
4.5,4,0,Apartment,Center City,0,4616,2018,1298123,6884,2017
2.0,4,0,Townhouse,University City,1,4617,2020,468378,2015,1903
2.5,6,0,Loft,Chestnut Hill,0,4618,2020,425308,1563,1962
4.0,6,0,Condo,Center City,1,4619,2018,1044159,2512,1995
3.5,2,2,Mansion,Rittenhouse Square,1,4620,2010,653521,3284,1966
5.0,2,1,Condo,Chestnut Hill,1,4621,2020,629979,4156,1936
2.5,5,1,Townhouse,Fairmount,0,4622,2018,985134,4636,1985
3.0,3,0,Loft,Society Hill,0,4623,,1395936,4481,1937
3.5,5,2,Apartment,Chestnut Hill,0,4624,,1163119,2195,1992
3.5,6,1,Loft,Center City,0,4625,2020,1180901,6137,1911
4.0,4,0,Condo,Old City,0,4626,2015,630101,3433,1931
3.5,6,0,Row House,Rittenhouse Square,0,4627,2020,487323,6541,1922
2.0,4,2,Loft,Center City,0,4628,2010,601537,1184,1979
1.5,1,0,Townhouse,Bella Vista,0,4629,2020,829773,1767,1972
4.5,4,2,Apartment,Society Hill,1,4630,2020,407598,3738,1953
4.0,3,2,Row House,University City,0,4631,2010,302024,2041,1912
3.5,1,2,Single Family,Fairmount,0,4632,2015,1132682,6888,1969
1.5,1,0,Townhouse,Center City,1,4633,,213113,2562,1954
3.5,3,0,Apartment,Chestnut Hill,0,4634,,244125,6447,1960
3.0,3,0,Loft,Northern Liberties,1,4635,2018,303938,6366,2000
4.0,3,2,Mansion,Bella Vista,1,4636,,845342,2360,1998
2.0,6,2,Townhouse,Old City,1,4637,2010,285670,5449,1906
2.0,6,1,Loft,Old City,0,4638,,933164,4543,1937
1.5,2,1,Loft,Fishtown,1,4639,,1389452,1929,1909
3.0,3,0,Row House,Fairmount,1,4640,2010,637951,4142,1942
1.5,6,1,Condo,Rittenhouse Square,0,4641,2018,1080166,2747,2010
1.0,3,1,Townhouse,University City,0,4642,,947474,4434,1938
1.5,5,2,Loft,Chestnut Hill,1,4643,2018,784417,3065,1993
4.5,1,0,Single Family,Old City,0,4644,,1308301,1691,1962
3.5,3,0,Apartment,Fairmount,0,4645,2020,839074,2178,2011
3.0,2,1,Loft,Northern Liberties,1,4646,2010,1152803,3103,1994
1.0,5,2,Mansion,Bella Vista,0,4647,2015,381849,3903,1941
4.5,3,0,Row House,University City,1,4648,,845245,3785,1929
3.0,5,1,Apartment,Old City,0,4649,2018,244849,2078,2016
1.5,1,0,Single Family,Northern Liberties,1,4650,2018,1020949,4015,1901
5.0,3,2,Row House,Old City,0,4651,,896532,837,2000
3.5,4,1,Townhouse,Center City,1,4652,,1007652,5148,1918
5.0,1,2,Condo,Fishtown,0,4653,2015,753031,4215,1997
3.5,4,0,Loft,Northern Liberties,0,4654,2015,305274,3041,2003
5.0,4,0,Mansion,Society Hill,1,4655,2015,157771,3895,1946
4.0,1,0,Mansion,Northern Liberties,0,4656,2010,1140156,2786,1952
2.0,2,1,Mansion,Center City,1,4657,2015,745914,4614,1936
1.0,2,2,Condo,Old City,0,4658,2015,1439593,6158,2002
5.0,4,0,Condo,Chestnut Hill,0,4659,2020,1023759,4609,2001
1.0,5,1,Row House,Fairmount,1,4660,2018,1094173,4155,1948
3.5,5,0,Mansion,Northern Liberties,0,4661,2018,365253,3667,1905
2.0,3,1,Row House,Chestnut Hill,1,4662,,522062,3896,2010
1.5,2,1,Row House,University City,0,4663,,903352,4513,1985
1.0,1,2,Townhouse,Fishtown,1,4664,2018,192629,3524,2009
2.0,5,1,Loft,Rittenhouse Square,1,4665,2010,539516,2548,1933
3.0,3,0,Townhouse,Rittenhouse Square,0,4666,2015,602358,4035,1975
4.5,1,1,Apartment,University City,1,4667,,201029,1634,1975
1.5,4,2,Condo,University City,1,4668,,1354453,5666,1962
5.0,4,2,Single Family,Bella Vista,1,4669,2020,731108,3512,1983
1.0,2,1,Single Family,Northern Liberties,1,4670,2020,1163214,6004,1977
5.0,1,2,Mansion,Old City,1,4671,2010,867960,3011,1949
1.0,3,0,Apartment,Chestnut Hill,0,4672,2018,562599,3097,1956
4.0,1,0,Loft,University City,0,4673,2020,540262,3455,2015
3.5,3,1,Single Family,Northern Liberties,0,4674,,832149,6611,1926
3.0,1,0,Townhouse,Center City,1,4675,2010,763247,6442,1915
1.0,4,2,Loft,Center City,0,4676,2015,1344784,2963,1900
5.0,5,0,Single Family,Center City,1,4677,2015,1409059,5837,1990
3.5,3,0,Townhouse,Fairmount,0,4678,2018,948324,1323,1906
3.5,3,1,Row House,Chestnut Hill,0,4679,2018,674198,1360,1906
3.5,6,1,Apartment,University City,1,4680,2020,728717,2305,1947
2.5,5,2,Loft,Center City,1,4681,,1044225,5051,1930
4.5,4,1,Townhouse,Chestnut Hill,1,4682,2015,1458026,2626,2020
2.5,6,2,Mansion,University City,0,4683,,247892,2719,1974
4.5,4,2,Loft,Old City,1,4684,2020,897183,4941,1921
3.5,4,2,Row House,Center City,1,4685,2015,1158705,1969,1928
4.0,3,1,Row House,Chestnut Hill,0,4686,2020,598405,1928,1982
4.0,1,1,Mansion,Chestnut Hill,0,4687,,155012,4275,1934
5.0,6,0,Single Family,Center City,1,4688,2015,313553,5442,1971
4.5,3,1,Row House,Chestnut Hill,1,4689,,607510,1651,1948
2.0,3,2,Loft,Northern Liberties,0,4690,2020,1231616,1948,1990
2.0,6,0,Single Family,Fishtown,0,4691,2015,1279945,3606,1916
1.5,3,0,Single Family,Fishtown,1,4692,2018,1378649,2577,1995
3.5,3,2,Apartment,Center City,0,4693,2010,911933,2040,2019
5.0,2,1,Condo,Society Hill,0,4694,2018,720137,4012,1949
3.5,3,1,Condo,Rittenhouse Square,1,4695,2015,607520,6079,1965
5.0,4,0,Single Family,Fairmount,0,4696,2020,177000,5407,1916
3.5,1,1,Mansion,University City,1,4697,2010,1073244,2602,1948
3.5,2,2,Row House,Old City,1,4698,2015,587863,4182,1986
3.0,4,1,Mansion,Northern Liberties,1,4699,2020,689976,3543,1977
4.5,6,0,Apartment,Fairmount,0,4700,2020,337363,5360,1909
3.5,2,2,Condo,Fishtown,1,4701,,942413,5304,1935
2.5,4,2,Townhouse,Rittenhouse Square,0,4702,2020,1249858,5050,1904
1.0,4,0,Row House,Northern Liberties,0,4703,,1048984,2433,1909
3.0,6,1,Loft,Northern Liberties,1,4704,,1150000,2309,1994
2.5,3,0,Townhouse,Society Hill,1,4705,2010,1204126,2070,1919
2.0,4,0,Condo,Fairmount,1,4706,2018,718254,829,1900
2.5,5,1,Apartment,Center City,1,4707,2020,505775,4698,1947
4.5,2,2,Loft,University City,1,4708,,240220,5929,2009
5.0,6,0,Mansion,Old City,0,4709,2010,772136,2795,1970
1.0,6,2,Loft,Chestnut Hill,0,4710,2015,1069125,968,1943
3.5,3,2,Apartment,Society Hill,1,4711,2020,1147854,5668,1956
3.0,1,2,Apartment,Northern Liberties,0,4712,2015,662355,2701,1939
1.5,4,2,Loft,Society Hill,0,4713,2020,944276,4514,1989
3.0,4,2,Single Family,University City,1,4714,2015,829684,5522,1983
3.0,6,2,Loft,Fishtown,1,4715,2020,770829,2069,1994
2.5,3,0,Apartment,Fairmount,0,4716,2018,443784,3195,1975
5.0,5,1,Mansion,Society Hill,0,4717,2020,279063,4411,1923
2.5,2,1,Townhouse,Fairmount,1,4718,2015,538221,918,2005
2.5,4,0,Row House,Chestnut Hill,0,4719,2018,546691,5006,1974
3.0,6,2,Loft,Society Hill,0,4720,2020,815500,2124,1914
5.0,5,2,Mansion,Old City,0,4721,2015,1349484,4902,2015
2.5,6,1,Row House,Fishtown,1,4722,2018,517131,3673,1911
4.5,1,1,Apartment,Bella Vista,1,4723,2020,1342897,1007,1958
2.0,3,1,Loft,Center City,1,4724,2020,903748,4163,1922
3.5,6,1,Mansion,Rittenhouse Square,0,4725,2010,726314,1315,2019
5.0,1,0,Row House,Bella Vista,1,4726,2020,1488075,3294,2013
3.0,5,1,Single Family,Northern Liberties,0,4727,2015,318508,3452,1998
1.0,4,1,Loft,Old City,1,4728,,477650,4238,1946
4.5,6,0,Mansion,Bella Vista,0,4729,2018,155309,4087,1901
1.5,1,0,Row House,University City,1,4730,2010,659019,6279,2020
1.5,4,1,Apartment,Old City,1,4731,2020,378508,992,1920
5.0,6,2,Condo,Bella Vista,0,4732,2018,942911,4384,1912
4.5,1,1,Townhouse,Center City,1,4733,,838402,2250,1908
4.0,4,1,Mansion,Chestnut Hill,1,4734,2018,204968,819,1904
1.5,1,2,Loft,Chestnut Hill,0,4735,,1445531,2604,2022
3.0,4,2,Mansion,Fishtown,1,4736,2018,347833,5919,1965
3.5,3,2,Row House,Society Hill,0,4737,,1317892,6955,1977
5.0,4,1,Mansion,Bella Vista,0,4738,2018,975031,5688,1993
1.5,1,2,Loft,Fairmount,0,4739,2015,1461750,1962,2017
2.0,6,2,Townhouse,Northern Liberties,1,4740,,484467,4914,1927
1.0,5,1,Loft,Bella Vista,0,4741,2018,1316108,900,2004
1.5,2,0,Loft,Center City,1,4742,2015,1413788,6080,1941
2.0,5,1,Apartment,Rittenhouse Square,0,4743,,250350,6933,1940
3.0,2,0,Loft,Northern Liberties,0,4744,2018,1252342,6432,1981
5.0,4,0,Single Family,Old City,0,4745,2015,1260745,6597,2009
3.0,6,0,Townhouse,Fairmount,1,4746,2020,570522,5854,2006
4.0,1,1,Condo,Old City,1,4747,2010,1225084,4053,1993
4.0,1,0,Apartment,University City,1,4748,2015,1258034,2724,1976
4.0,1,2,Single Family,Rittenhouse Square,1,4749,2010,1452004,4320,1981
4.5,1,0,Townhouse,Society Hill,1,4750,2015,1350831,835,1990
1.5,3,1,Mansion,Fishtown,0,4751,2020,1347805,3952,1910
3.0,4,1,Mansion,Society Hill,1,4752,2015,509894,6421,1950
4.0,2,2,Townhouse,Center City,0,4753,2015,293361,4438,2010
3.5,5,1,Mansion,Bella Vista,1,4754,2020,1363250,5592,1967
1.5,2,2,Single Family,Fairmount,0,4755,2020,1421879,4396,1968
2.0,4,2,Row House,Chestnut Hill,1,4756,2015,536244,2653,1901
1.0,6,1,Townhouse,Northern Liberties,1,4757,2010,1424590,5891,1903
4.5,5,2,Mansion,Bella Vista,1,4758,,539335,3827,1977
3.5,2,0,Condo,Center City,1,4759,2020,312507,3646,1979
2.0,4,0,Apartment,Old City,0,4760,2020,1089628,6031,1931
4.0,3,0,Row House,Center City,0,4761,2018,1258575,2189,1946
4.5,4,1,Mansion,University City,0,4762,2010,410256,3419,1971
1.0,2,0,Mansion,Fishtown,0,4763,2020,1230453,5109,1972
2.0,2,1,Single Family,Rittenhouse Square,0,4764,2018,1027063,4649,1984
2.0,1,0,Mansion,Old City,0,4765,,583366,4400,2016
4.5,1,0,Townhouse,Center City,1,4766,2020,1160159,3966,1913
2.0,6,2,Row House,Society Hill,1,4767,2010,1431689,1229,1909
2.5,6,0,Apartment,Rittenhouse Square,0,4768,2020,1106230,4915,1992
5.0,3,2,Single Family,Fishtown,0,4769,2015,904103,4570,1959
2.5,5,0,Condo,Fishtown,0,4770,2010,1148611,4889,1939
5.0,6,2,Condo,Fishtown,1,4771,2015,1206118,5374,1993
4.5,4,1,Condo,Fairmount,0,4772,,1499353,6663,1923
2.0,1,2,Condo,University City,1,4773,2015,1304914,4900,1984
2.0,3,1,Loft,Fishtown,0,4774,2015,1232469,4075,1943
4.0,5,0,Single Family,Chestnut Hill,0,4775,2015,491724,6580,1976
5.0,6,2,Row House,University City,1,4776,2010,1156860,3434,1942
3.0,3,2,Loft,Northern Liberties,0,4777,,687081,2432,1911
4.5,2,2,Apartment,Chestnut Hill,1,4778,2018,914970,6783,1987
2.5,1,0,Row House,Chestnut Hill,1,4779,2018,1204720,6062,2011
3.5,2,0,Condo,Rittenhouse Square,1,4780,2015,967547,3508,1957
4.0,3,2,Apartment,Old City,1,4781,2018,1207100,3880,1988
2.5,2,0,Mansion,Fishtown,1,4782,2020,1081966,3146,1943
4.5,1,0,Condo,Old City,1,4783,,640209,2493,2014
2.0,2,2,Townhouse,Northern Liberties,0,4784,2010,773620,3429,2019
2.0,3,2,Condo,Bella Vista,1,4785,2015,230656,4904,1930
3.5,6,2,Townhouse,Chestnut Hill,0,4786,2020,588830,2793,1970
4.5,5,2,Loft,Northern Liberties,1,4787,2018,1460220,5339,1914
3.5,6,1,Row House,Center City,0,4788,,649434,6206,1969
5.0,6,0,Loft,Society Hill,0,4789,2018,799772,6811,1972
3.5,5,0,Single Family,Old City,0,4790,,424035,2227,1986
5.0,2,2,Apartment,Rittenhouse Square,1,4791,2015,485485,6592,1943
3.0,4,0,Condo,Chestnut Hill,0,4792,2020,979827,1293,1907
5.0,5,0,Townhouse,Rittenhouse Square,1,4793,,1022701,1279,1997
4.5,1,0,Single Family,Bella Vista,1,4794,2020,1066931,3480,1931
5.0,2,2,Single Family,Bella Vista,0,4795,2010,1373280,819,1992
5.0,1,0,Townhouse,Old City,1,4796,2020,369318,6683,1940
3.0,4,0,Mansion,Society Hill,0,4797,,557336,5824,1927
2.0,1,2,Single Family,Fishtown,1,4798,,458070,1819,1965
4.5,2,0,Townhouse,Chestnut Hill,0,4799,2010,949431,1700,1959
3.5,2,1,Apartment,Northern Liberties,0,4800,,1439937,4192,2013
1.5,5,2,Row House,University City,1,4801,,1430698,6258,1931
3.5,1,2,Apartment,University City,0,4802,2015,931203,6041,1919
4.5,6,2,Row House,Chestnut Hill,1,4803,,823828,6445,1980
1.5,4,1,Townhouse,University City,1,4804,2015,829053,3332,1905
5.0,4,0,Mansion,Northern Liberties,1,4805,2010,534826,3946,1969
3.0,1,0,Row House,Rittenhouse Square,0,4806,2010,1105781,4062,1943
1.5,5,2,Single Family,Chestnut Hill,1,4807,2010,1334166,3958,1905
4.0,2,1,Loft,Northern Liberties,0,4808,2018,173716,3945,2004
3.5,6,0,Single Family,Fishtown,1,4809,2010,502919,3375,1998
3.0,6,2,Condo,University City,1,4810,2018,524259,3962,1979
2.0,2,2,Townhouse,Old City,0,4811,,1132661,1198,1981
3.5,5,0,Apartment,Rittenhouse Square,1,4812,2020,1183605,941,1946
5.0,2,2,Loft,Northern Liberties,1,4813,2020,522968,2041,2018
3.5,1,2,Townhouse,Northern Liberties,0,4814,,1331517,5655,1956
1.5,2,1,Loft,Bella Vista,0,4815,2020,1132859,2832,1988
2.5,2,1,Mansion,Center City,0,4816,2018,177903,2463,1986
4.0,2,0,Condo,Society Hill,1,4817,2010,225968,1847,1960
2.0,5,1,Loft,Old City,0,4818,2015,937680,6176,1939
1.5,1,1,Row House,Old City,0,4819,2020,903332,2351,1975
2.5,4,2,Mansion,Society Hill,1,4820,2018,650557,1348,2006
4.0,6,1,Loft,Fairmount,1,4821,2020,1326695,3194,1970
3.5,2,1,Apartment,University City,1,4822,,585146,3656,1953
5.0,4,0,Apartment,University City,0,4823,2018,262040,4417,1973
1.5,3,2,Single Family,Bella Vista,1,4824,2010,380954,4798,1948
1.5,5,1,Condo,Northern Liberties,1,4825,,468994,837,1986
1.5,1,1,Mansion,Fairmount,1,4826,2010,1424131,6866,1959
3.0,1,0,Apartment,University City,1,4827,2010,841335,2989,2013
4.5,6,1,Row House,Northern Liberties,0,4828,2020,1152528,1042,1975
2.5,3,1,Row House,University City,1,4829,2020,1125403,2477,1952
3.5,3,2,Apartment,Rittenhouse Square,0,4830,2018,594044,4707,1943
2.0,6,1,Townhouse,Center City,0,4831,2015,1181648,6736,1929
3.0,4,2,Single Family,Fishtown,1,4832,2020,707422,5245,2015
2.0,3,1,Apartment,Northern Liberties,0,4833,2010,1467454,901,1944
2.5,4,2,Condo,Old City,1,4834,2015,826448,2207,1956
3.0,2,2,Row House,Bella Vista,1,4835,2020,719275,6418,1991
3.5,2,0,Condo,Bella Vista,0,4836,2015,627215,3333,1957
1.5,1,2,Row House,Rittenhouse Square,1,4837,,1196493,6641,2001
4.0,5,1,Townhouse,Society Hill,0,4838,2010,601961,3852,1923
3.5,6,1,Single Family,Bella Vista,0,4839,2010,1482769,1056,1903
2.5,3,0,Mansion,University City,1,4840,2010,1438200,3358,1989
1.0,2,2,Apartment,Fairmount,0,4841,,208975,4976,1921
4.0,1,1,Loft,Fairmount,0,4842,2015,974584,1943,1944
1.5,5,1,Apartment,University City,1,4843,2018,881075,4428,1982
4.0,1,1,Mansion,University City,0,4844,2020,1363112,4099,2017
2.0,6,2,Single Family,University City,1,4845,,1415714,6532,1942
5.0,3,0,Loft,Northern Liberties,1,4846,2020,1211475,5990,1907
4.0,3,2,Apartment,Rittenhouse Square,0,4847,2015,227751,1216,2003
3.0,5,0,Row House,Chestnut Hill,0,4848,2015,983500,5565,1993
2.5,3,1,Apartment,Northern Liberties,0,4849,2018,620014,1433,1916
4.5,6,2,Mansion,Fairmount,1,4850,2010,600455,1400,2021
5.0,6,1,Townhouse,Bella Vista,0,4851,2015,927872,3427,1914
3.0,6,0,Condo,Society Hill,1,4852,2015,802280,6520,1964
4.5,2,2,Row House,University City,1,4853,2020,1148840,5229,1986
2.5,5,2,Apartment,University City,0,4854,2010,642160,6197,2017
3.0,1,0,Townhouse,Society Hill,1,4855,2010,340200,3477,1991
2.0,1,0,Apartment,Center City,0,4856,2020,695681,5149,1921
3.0,6,0,Row House,University City,1,4857,2010,810199,1173,1971
2.5,3,1,Single Family,Old City,0,4858,2020,867222,5973,1980
1.5,4,1,Loft,Chestnut Hill,1,4859,2018,294563,4299,1969
4.0,1,2,Loft,Old City,0,4860,2018,1264955,846,1986
1.0,3,0,Row House,Society Hill,0,4861,2018,189502,4436,1921
2.0,3,1,Condo,Society Hill,0,4862,2020,777173,6239,1904
2.0,3,0,Single Family,Fairmount,1,4863,2015,589915,3207,1924
5.0,1,0,Townhouse,Bella Vista,1,4864,,1292320,3012,1936
4.5,5,2,Townhouse,Rittenhouse Square,0,4865,2015,1019465,6057,1995
5.0,3,1,Loft,Fairmount,0,4866,2015,1471117,1917,1951
4.0,2,1,Condo,University City,1,4867,2015,626179,3271,2014
3.0,3,0,Loft,Northern Liberties,1,4868,,819585,5277,1994
2.5,1,0,Condo,Old City,0,4869,2010,1117917,1522,1902
4.5,2,0,Apartment,Fishtown,1,4870,2015,693931,6388,1948
4.5,5,1,Loft,Rittenhouse Square,0,4871,2010,793126,2610,1997
1.0,4,2,Condo,Bella Vista,0,4872,2018,761343,3625,1978
4.5,2,1,Loft,Old City,1,4873,2015,283898,3067,1949
3.0,6,0,Mansion,Fishtown,1,4874,2020,1043889,2639,1974
4.0,1,2,Single Family,Society Hill,0,4875,2010,1462952,3218,1908
1.5,5,1,Loft,Chestnut Hill,1,4876,2018,1435163,1924,1983
3.5,5,1,Condo,Rittenhouse Square,0,4877,2018,1153502,3079,1906
2.5,3,2,Mansion,University City,0,4878,2010,1073995,5519,2007
4.5,4,2,Row House,Northern Liberties,0,4879,2020,966421,6506,1984
2.5,6,0,Mansion,Rittenhouse Square,1,4880,2020,1201659,4504,1909
5.0,1,2,Single Family,Society Hill,0,4881,,469340,1414,1906
3.0,2,0,Mansion,Fishtown,0,4882,2010,1196811,4029,2016
5.0,6,2,Row House,Fairmount,0,4883,2015,1314484,4797,1962
1.0,3,2,Single Family,Society Hill,0,4884,2015,1111147,4000,2001
4.0,3,2,Condo,Rittenhouse Square,1,4885,2020,862256,5613,1910
2.5,3,0,Apartment,Rittenhouse Square,0,4886,2018,599375,6613,1919
2.0,5,1,Mansion,Chestnut Hill,1,4887,2010,949489,5981,1953
5.0,5,2,Single Family,Center City,1,4888,2015,894112,2952,1922
2.0,6,1,Mansion,Society Hill,1,4889,,658083,6907,1906
5.0,1,0,Mansion,Society Hill,1,4890,2010,1296218,6336,2005
4.0,2,1,Condo,Chestnut Hill,1,4891,,1247037,6314,1902
1.5,6,1,Townhouse,Bella Vista,0,4892,2015,1164676,5343,1980
3.0,1,0,Townhouse,Center City,0,4893,2020,207660,912,1906
2.5,3,1,Townhouse,Center City,0,4894,2018,1158931,6189,2009
4.0,2,2,Single Family,Northern Liberties,1,4895,2010,1341740,803,1975
5.0,6,0,Condo,Chestnut Hill,0,4896,2018,1069572,4208,1979
4.5,2,2,Loft,Society Hill,1,4897,,1342336,4070,1954
3.0,3,1,Apartment,Chestnut Hill,0,4898,2010,518617,2400,1994
1.5,1,0,Townhouse,Fairmount,0,4899,2010,212088,2419,1915
4.0,6,0,Townhouse,Rittenhouse Square,0,4900,2015,501916,6329,2021
1.5,2,0,Condo,Old City,0,4901,2020,649712,2657,1918
1.5,1,0,Loft,Center City,1,4902,,915008,3782,1974
1.0,3,2,Mansion,Society Hill,0,4903,2018,1170508,3256,2007
1.5,1,2,Apartment,Chestnut Hill,1,4904,2015,864272,1739,2011
1.5,6,1,Apartment,Bella Vista,1,4905,2015,792979,2466,1950
2.0,2,1,Single Family,Rittenhouse Square,1,4906,2015,726744,2475,2018
2.5,5,1,Mansion,Fishtown,1,4907,2015,1285967,1884,1905
3.5,5,2,Single Family,Northern Liberties,1,4908,,1348971,3829,1923
4.5,6,1,Condo,Bella Vista,1,4909,,161357,2290,1939
5.0,2,1,Single Family,Chestnut Hill,1,4910,,367228,5732,1974
2.5,6,2,Townhouse,Fishtown,1,4911,2018,206556,2407,1937
2.5,1,1,Mansion,Society Hill,1,4912,2018,1379391,3027,1933
4.0,6,0,Apartment,Old City,0,4913,2020,753306,6633,1980
3.5,3,2,Loft,Fishtown,0,4914,2015,1351814,3891,2003
1.0,4,0,Apartment,Northern Liberties,1,4915,2015,1302323,6694,1949
1.0,6,0,Condo,University City,1,4916,2020,1378064,1709,1912
2.5,3,1,Loft,Bella Vista,1,4917,2020,299023,4820,1936
2.5,6,1,Mansion,Fairmount,0,4918,2010,1158947,3063,2015
4.5,1,1,Loft,Old City,0,4919,2010,1438440,6590,1996
4.0,1,0,Condo,Chestnut Hill,0,4920,,1353718,2091,1969
2.0,5,0,Single Family,University City,1,4921,2020,413748,3051,1958
4.5,6,1,Condo,Northern Liberties,1,4922,2018,1130676,3008,2014
1.0,3,2,Condo,Northern Liberties,1,4923,2015,533027,2888,1918
2.5,3,1,Townhouse,Northern Liberties,1,4924,2010,1434391,4766,1997
1.0,1,2,Single Family,Bella Vista,1,4925,,1326404,6610,2018
3.5,4,2,Row House,Society Hill,0,4926,2018,1287431,3051,1932
3.0,5,0,Mansion,Old City,1,4927,2010,1485494,6992,1963
3.5,1,0,Townhouse,Rittenhouse Square,1,4928,2015,609077,4579,1969
1.0,3,0,Row House,Fishtown,0,4929,2020,944243,3211,1987
1.5,1,2,Loft,Chestnut Hill,1,4930,2020,601622,854,1931
4.0,5,1,Single Family,Society Hill,1,4931,,369751,4768,1922
2.5,4,0,Single Family,Northern Liberties,1,4932,2010,770995,6143,1933
4.0,3,1,Apartment,Northern Liberties,0,4933,2015,491302,4389,2000
5.0,2,1,Apartment,Rittenhouse Square,1,4934,2018,1483182,2241,1927
3.5,2,0,Loft,Society Hill,1,4935,2010,1170706,922,2014
5.0,1,2,Condo,Society Hill,1,4936,2010,1460875,3872,2018
2.0,4,1,Row House,Rittenhouse Square,1,4937,2020,750805,5317,1948
1.5,6,0,Condo,Old City,1,4938,2018,828816,2940,2001
4.5,2,1,Single Family,Fairmount,0,4939,2018,1079605,2416,1912
3.5,3,0,Single Family,Society Hill,1,4940,2020,534657,6795,1985
5.0,1,1,Condo,Northern Liberties,0,4941,2015,314576,4934,1909
4.5,6,0,Row House,Fishtown,0,4942,2018,714128,5191,1902
5.0,6,0,Single Family,Center City,1,4943,2018,949246,4418,1934
5.0,4,1,Apartment,Society Hill,0,4944,,462542,5511,2000
4.0,2,1,Loft,Bella Vista,1,4945,,1053459,2972,1942
4.5,4,1,Apartment,Society Hill,1,4946,,1423516,4310,1961
2.5,3,1,Loft,Center City,0,4947,,386137,3489,1982
1.5,5,0,Apartment,Fishtown,1,4948,2018,160957,3999,1922
5.0,5,0,Townhouse,University City,0,4949,2015,1333758,5108,1977
3.5,1,1,Apartment,Center City,0,4950,2018,490487,2039,1979
3.5,2,2,Condo,Chestnut Hill,0,4951,2018,1422087,6301,2013
4.5,3,2,Single Family,Fairmount,1,4952,2018,1318290,3669,1958
1.0,6,2,Single Family,Rittenhouse Square,1,4953,,618613,1838,1943
3.0,4,1,Condo,Fishtown,1,4954,2018,586152,3224,2018
1.0,2,1,Townhouse,Bella Vista,1,4955,2020,1353311,2137,1991
4.0,3,1,Single Family,Northern Liberties,0,4956,,828358,5377,1916
4.5,4,1,Single Family,Fishtown,1,4957,,1451581,5327,2021
3.5,6,2,Single Family,Rittenhouse Square,0,4958,2018,756920,2815,1957
2.5,2,1,Loft,Fishtown,0,4959,2018,795935,2581,1941
4.5,2,2,Single Family,Fishtown,0,4960,2010,428669,4154,1967
4.0,5,0,Mansion,Society Hill,1,4961,2020,666923,5703,2018
5.0,3,0,Townhouse,Old City,0,4962,,1182360,1419,1971
4.5,6,0,Condo,Rittenhouse Square,0,4963,2010,397130,2181,1915
3.0,3,0,Townhouse,Chestnut Hill,0,4964,2010,312864,3380,1992
4.0,5,2,Condo,Chestnut Hill,0,4965,2015,941069,6148,1958
4.0,1,2,Condo,University City,1,4966,,397790,6156,1965
5.0,1,0,Townhouse,University City,0,4967,,1072753,6815,1940
2.5,4,2,Condo,Bella Vista,0,4968,2015,857144,1006,1980
3.5,1,0,Mansion,Center City,0,4969,2020,1411983,6482,1927
5.0,3,0,Mansion,Northern Liberties,0,4970,2020,1043272,6257,1906
2.5,6,0,Row House,Rittenhouse Square,0,4971,2020,1449011,1564,1939
2.5,1,0,Mansion,Old City,1,4972,,285342,2120,2011
5.0,3,1,Loft,Fishtown,1,4973,,841502,4866,1916
4.0,6,0,Condo,Fairmount,1,4974,2015,1219070,2414,1975
3.0,2,2,Condo,Fishtown,0,4975,2015,1111908,1433,2005
3.0,1,0,Loft,Center City,0,4976,2018,218116,4878,1942
3.0,6,2,Single Family,Bella Vista,1,4977,2015,678148,2824,2015
